queryNum,queryID,variantID,queryText
773,30542,3893288,"SELECT ProductName, (     SELECT COUNT(*)      FROM Customers c NATURAL JOIN Purchases NATURAL JOIN Products p2      WHERE p2.ProductName = a.ProductName      AND (     c.FirstName LIKE ""J%""     OR c.PhoneNumber LIKE ""%4""     OR c.CustomerId IN          (SELECT CustomerId          FROM Purchases          NATURAL JOIN Products          WHERE BrandName = ""Google"" OR BrandName = ""Apple"")      )) AS counts FROM Products p1 WHERE a.BrandName = ""Samsung""  ORDER BY ProductName"
774,32963,3893288,"SELECT c.ProductName, COUNT(c.ProductId) FROM Customers a JOIN Purchases b ON a.CustomerId = b.CustomerId JOIN Products c ON c.ProductId = b.ProductId WHERE c.BrandName = 'Samsung' AND (a.FirstName LIKE 'J%' OR a.PhoneNumber % 10 = 4 OR a.CustomerId = ANY(SELECT C4.CustomerId FROM Customers C4 JOIN Purchases P5 ON C4.CustomerId = P5.CustomerId JOIN Products P6 ON P6.ProductId = P5.ProductId WHERE P6.BrandName = 'Apple' OR P6.BrandName = 'Google')) GROUP BY c.ProductId ORDER BY c.ProductName;"
775,5726,3893288,"SELECT DISTINCT b.ProductName, COUNT(c.CustomerId) FROM Customers a, Products b, Purchases c WHERE b.BrandName = 'Samsung' AND c.ProductId = b.ProductId AND a.CustomerId = c.CustomerId AND (a.FirstName LIKE 'J%'     OR a.PhoneNumber LIKE '%4.0'     OR c.CustomerId in           (SELECT a.CustomerId          FROM Customers a, Products b, Purchases c         WHERE c.ProductId = b.ProductId         AND b.BrandName IN ('Apple', 'Google')         AND a.CustomerId = c.CustomerId         )     ) GROUP BY b.ProductName ORDER BY b.ProductName;"
776,5256,3893288,"SELECT a.ProductName, COUNT(a.CustomerId) FROM (SELECT DISTINCT tmp1.ProductName, tmp1.CustomerId       FROM (SELECT p2.ProductName, p1.CustomerId             FROM Purchases p1 NATURAL JOIN Products p2             WHERE p2.BrandName = ""Samsung"") AS tmp1             INNER JOIN            (SELECT p4.ProductName, p3.CustomerId             FROM Customers c NATURAL JOIN Purchases p3 NATURAL JOIN Products p4             WHERE c.FirstName LIKE ""J%"" OR c.PhoneNumber LIKE ""%4"" OR p4.BrandName = ""Apple"" OR p4.BrandName = ""Google"") AS tmp2             ON tmp1.CustomerId = tmp2.CustomerId) AS tmp3 GROUP BY a.ProductName     "
777,12133,3893288,"SELECT Prod1.ProductName, COUNT(Cus1.CustomerId) FROM ((Products Prod1 INNER JOIN Purchases Pur1 ON Prod1.ProductId = Pur1.ProductId) INNER JOIN Customers Cus1 ON Pur1.CustomerId = Cus1.CustomerId) WHERE Prod1.BrandName = 'Samsung' AND (Cus1.FirstName LIKE 'j%' Or Cus1.PhoneNumber LIKE '%4' OR EXISTS (     SELECT Pur2.CustomerId     FROM (Products Prod2 INNER JOIN Purchases Pur2 ON Prod2.ProductId = Pur2.ProductId)     WHERE (Prod2.BrandName = 'Apple' OR Prod2.BrandName = 'Google') AND Cus1.CustomerId = Pur2.CustomerId )) GROUP BY Prod1.ProductName ORDER BY Prod1.ProductName"
778,31926,3893288,"SELECT b.ProductName, COUNT(c.CustomerId) FROM Purchases a, Products b, Customers c WHERE b.BrandName = 'Samsung' AND b.ProductId = a.ProductId AND a.CustomerId = c.CustomerId AND (c.FirstName LIKE 'J%' OR c.PhoneNumber LIKE '%4' OR c.CustomerId IN (         SELECT c.CustomerId         FROM Purchases Pu1, Products P1         WHERE Pu1.ProductId = P1.ProductId AND (P1.BrandName = 'Apple' OR P1.BrandName = 'Google'))         ) GROUP BY b.ProductName ORDER BY b.ProductName;"
779,33116,3893288,"SELECT DISTINCT b.ProductName, COUNT(a.CustomerId) FROM Customers a NATURAL JOIN Products b NATURAL JOIN Purchases ps1 WHERE b.BrandName = 'Samsung' and (a.FirstName LIKE ""J%"" or a.PhoneNumber LIKE ""%4"" or a.CustomerId IN                                         (SELECT ps2.CustomerId                                         FROM Products pd2 NATURAL JOIN Purchases ps2                                         WHERE pd2.BrandName = 'Apple' or pd2.BrandName = 'Google')) GROUP BY b.ProductName ORDER BY b.ProductName ASC"
780,5493,3893288,"SELECT a.ProductName, COUNT(*) FROM Customers NATURAL JOIN (SELECT * FROM Purchases NATURAL JOIN Products WHERE BrandName = ""Samsung"") as P WHERE FirstName LIKE 'J%' OR PhoneNumber LIKE '%4' OR CustomerId IN (SELECT CustomerId FROM Purchases NATURAL JOIN Products WHERE BrandName = 'Apple' OR BrandName = 'Google' ) GROUP BY (a.ProductId) ORDER BY a.ProductName ASC;       "
781,11941,3893288,"SELECT     a.ProductName,     b.cnt FROM      Products P     JOIN (         SELECT             PC.ProductId,              count(PC.CustomerId) as cnt         FROM             Purchases PC             NATURAL JOIN             Products PD             NATURAL JOIN             Customers CT         WHERE             PD.BrandName = 'Samsung'             AND (                 CT.FirstName LIKE 'J%'                 OR                 CAST(CT.PhoneNumber as CHAR) LIKE '%4'                 OR                 PC.CustomerId IN (                     SELECT                         pcc.CustomerId                     FROM                          Purchases pcc                         NATURAL JOIN                         Products pdd                     WHERE                         pdd.BrandName IN ('Apple', 'Google')                 )             )         GROUP by PC.ProductId     ) as t         on a.ProductId = b.ProductId ORDER by a.ProductName"
782,5678,3893288,"SELECT ProductName, COUNT(PurchaseId) FROM Products NATURAL JOIN Purchases NATURAL JOIN Customers WHERE BrandName = ""Samsung"" AND (FirstName = ""J%"" OR PhoneNumber = ""%4"" OR CustomerId IN (SELECT CustomerId                   FROM Purchases b NATURAL JOIN Products p                   WHERE BrandName = ""Apple"" OR BrandName = ""Google"")) GROUP BY ProductName ORDER BY ProductName"
783,86354,3893288,"SELECT ProductName, COUNT(*) FROM Purchases AS p INNER JOIN Products AS b ON a.ProductId = b.ProductId WHERE a.CustomerId IN  (SELECT DISTINCT CustomerId FROM Customers AS c WHERE c.FirstName LIKE 'J%' OR c.PhoneNumber LIKE '%4' UNION SELECT DISTINCT c.CustomerId FROM Customers AS c INNER JOIN Purchases AS pur ON c.CustomerId = pur.CustomerId INNER JOIN Products as b ON pur.ProductId = b.ProductId WHERE b.BrandName = 'Apple' OR b.BrandName = 'Google') AND b.BrandName = ""SAMSUNG"" GROUP BY b.ProductName ORDER BY b.ProductName ASC; "
784,5308,3893288,"SELECT Products.ProductName, COUNT(Customers.CustomerId) FROM Products JOIN Purchases ON Products.ProductId = Purchases.ProductId JOIN Customers ON Purchases.CustomerId = Customers.CustomerId WHERE Products.BrandName = 'Samsung' AND     (Customers.FirstName LIKE 'J%' OR       Customers.PhoneNumber LIKE '%4' OR       Customers.CustomerId IN          (SELECT Customers.CustomerId          FROM Products JOIN Purchases ON Products.ProductId = Purchases.ProductId JOIN Customers ON Purchases.CustomerId = Customers.CustomerId          WHERE Products.BrandName = ""Apple"" OR Products.BrandName = ""Google"")) GROUP BY Products.ProductName ORDER BY Products.ProductName ASC"
785,5283,3893288,"SELECT c.ProductName, COUNT(a.CustomerId) FROM Customers a  JOIN Purchases b ON (a.CustomerId = b.CustomerId)  JOIN Products c ON (b.ProductId = c.ProductId) WHERE b.ProductId in (SELECT p2.ProductId FROM Products p2 WHERE p2.BrandName = ""Samsung"") AND (a.CustomerId in (SELECT pp.CustomerId FROM Purchases pp WHERE pp.ProductId IN (SELECT p3.ProductId FROM Products p3 WHERE p3.BrandName = ""Apple"" OR p3.BrandName = ""Google"")) OR a.FirstName Like ""J%"" OR MOD(a.PhoneNumber,10) = 4) GROUP BY c.ProductName"
786,36051,3893288,"SELECT ProductName, COUNT(*) FROM Products JOIN Purchases ON Purchases.ProductId = Products.ProductId JOIN Customers ON Customers.CustomerId = Purchases.CustomerId WHERE Products.BrandName = ""Samsung"" AND (     LEFT(Customers.FirstName, 1) = ""J""      OR RIGHT(Customers.PhoneNumber, 1) = 4     OR EXISTS (         SELECT *         FROM Purchases JOIN Products ON Purchases.ProductId = Products.ProductId         WHERE Customers.CustomerId = Purchases.CustomerId         AND Products.BrandName IN (""Apple"", ""Google"")     ) ) GROUP BY Products.ProductId ORDER BY Products.ProductName;"
787,32394,3893288,"select a.ProductName, count(*) from Products a, Purchases b, Customers c where a.ProductId = b.ProductId AND b.CustomerId = c.CustomerId AND a.BrandName = ""Samsung"" AND (c.FirstName = ""J%"" OR c.PhoneNumber %10 = 4      OR c.CustomerId in      (     select x.CustomerId     from Purchases x, Products y     where x.ProductId = y.ProductId AND (y.BrandName = ""Apple"" OR y.BrandName=""Google"")     )         ) group by a.ProductName"
788,5645,3893288,"select a.ProductName, (   select count(*)    from Customers   where (PhoneNumber like '%4' or FirstName like 'J%' or CustomerId in (     select P2.CustomerId      from (select * from Purchases natural join Products) P2     where P2.BrandName = 'Apple' or P2.BrandName = 'Google'   )) and CustomerId in (      select CustomerId from Purchases P3 where P3.ProductId = a.ProductId   ) ) + 1 as num from Products P1 where a.BrandName = 'Samsung' Order by a.ProductName"
789,35616,3893288,"SELECT ProductName, COUNT(*) FROM Products JOIN Purchases ON Purchases.ProductId = Products.ProductId WHERE Products.BrandName = ""Samsung"" AND (     EXISTS (         SELECT CustomerId         FROM Customers         WHERE Customers.CustomerId = Purchases.CustomerId AND (Customers.FirstName LIKE 'J%' OR Customers.PhoneNumber LIKE '%4')     ) OR EXISTS (         SELECT Products.ProductId         FROM Products         JOIN Purchases P ON P.ProductId = Products.ProductId         WHERE Purchases.CustomerId = P.CustomerId AND              Products.BrandName IN (""Apple"", ""Google"")     ) ) GROUP BY ProductName ORDER BY ProductName"
790,331655,3893288,"select productName, num from Products a,  ( select b, count(*) as num from Purchases p1 join Customers c on c.customerid=p1.customerid where p1.productid in    (select pro.productid   from Products pro join Purchases pur    on pro.productid=pur.productid    where brandname=""Samsung"")  and (c.firstname like ""J%"" or phonenumber like ""%4""          or c.customerid in (  select customerid                           from Purchases p join Products p2                           on a.productid=p2.productid                            where p2.brandName=""Google"" or p2.brandName=""Apple""))   group by p1.productid        ) as c where c.productid=a.productid order by productname"
791,6573,3893288,"SELECT ProductName, COUNT(b.CustomerId) FROM Products a, Customers b, Purchases c WHERE BrandName = 'Samsung' AND a.ProductId = c.ProductId AND b.CustomerId = c.CustomerId        AND (b.FirstName LIKE 'J%' OR b.PhoneNumber LIKE '%4' OR b.CustomerId                                                  IN (SELECT P3.CustomerId                                                     FROM Purchases P3, Products P4                                                     WHERE P3.ProductId = P4.ProductId AND (P4.BrandName = 'Apple' OR P4.BrandName = 'Google')) ) GROUP BY ProductName ORDER BY ProductName   "
792,316610,3893288,"select a.ProductName, count(distinct b.PurchaseId) from Products pr join Purchases pu on a.ProductId = b.ProductId join (select c.Customerid         from Customers c         join Purchases b          on b.CustomerId = c.CustomerId         inner join Products pr         on a.ProductId = b.ProductId         where c.FirstName LIKE 'J%'          OR c.PhoneNumber LIKE '%4'         OR a.BrandName IN ('Apple', 'Google')) c on c.CustomerId = b.CustomerId where a.BrandName = 'Samsung' group by a.ProductName order by a.ProductName  "
793,36849,3893288,"select ProductName, (     select count(CustomerId)     from Purchases natural join Customers as PC     where ProductId=Products.ProductId     and (         FirstName like ""J%""         or PhoneNumber % 10 = 4         or exists (             select *             from Purchases natural join Products             where CustomerId=PC.CustomerId             and BrandName in (""Apple"", ""Google"")         )     ) ) as Num from Products where BrandName=""Samsung"" order by ProductName;"
794,125841,3893288,"select Products.ProductName, count(Purchases.CustomerId) from Products join Purchases on Purchases.ProductId = Products.ProductId join Customers on Purchases.CustomerId = Customers.CustomerId where Products.BrandName = ""Samsung""  and (   Customers.CustomerId in (     select Customers.CustomerId      from Customers     join Purchases on Customers.CustomerId = Purchases.CustomerId     join Products on Products.ProductId = Purchases.ProductId     where Products.BrandName = ""Google"" or Products.BrandName = ""Apple""   )   or Customers.FirstName like ""J%""   or mod(Customers.PhoneNumber, 10) = 4 ) group by Products.ProductName"
795,186898,3893288,"SELECT Products.ProductName, COUNT(*) FROM Products NATURAL JOIN Customers NATURAL JOIN Purchases WHERE Products.BrandName = 'Samsung'     AND (Customers.FirstName LIKE 'J%'     OR Customers.PhoneNumber LIKE '%4'     OR Customers.CustomerId IN (Select Customers.CustomerId From Customers NATURAL JOIN Purchases where Purchases.ProductId IN (Select Products.ProductId FROM Products where Products.BrandName = 'Apple' OR Products.BrandName = 'Google'))) GROUP BY Products.ProductName               "
796,34723,3893288,"SELECT ProductName, count(DISTINCT CustomerId) FROM Customers NATURAL JOIN Purchases NATURAL JOIN Products WHERE BrandName = 'Samsung'      AND      (FirstName LIKE 'J%' OR PhoneNumber LIKE '%4' OR     (CustomerId IN (         SELECT DISTINCT CustomerId         FROM Purchases NATURAL JOIN Products         WHERE BrandName = 'Google' or BrandName = 'Apple'         )     )) GROUP BY ProductName HAVING count(DISTINCT CustomerId) > 0"
797,5126,3893288,"SELECT a.ProductName, COUNT(c.CustomerId) FROM Products a, Customers b, Purchases c WHERE b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId      AND a.BrandName = 'Samsung' AND (b.FirstName LIKE 'J%' OR b.PhoneNumber LIKE '%4'          OR EXISTS (SELECT Pur2.CustomerId FROM Products Pro2, Purchases Pur2          WHERE Pur2.CustomerId = b.CustomerId AND Pro2.ProductId = Pur2.ProductId          AND (Pro2.BrandName = 'Apple' OR Pro2.BrandName = 'Google')  ) )  GROUP BY a.ProductName   -- SELECT DISTINCT a.ProductName, b.FirstName, b.PhoneNumber,  (SELECT --     COUNT(*) FROM Customers b, Purchases c, Products a --     WHERE b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId --         AND (b.FirstName LIKE ""J%"" OR b.PhoneNumber LIKE ""%4.0"") --     ) -- FROM Customers b, Purchases c, Products a -- WHERE a.BrandName = ""Samsung"" -- GROUP BY a.ProductName, b.FirstName, b.PhoneNumber -- ORDER BY a.ProductName   -- SELECT DISTINCT a.ProductName, b.FirstName, b.PhoneNumber,  (SELECT --     COUNT(*) FROM Customers b, Purchases c, Products a --     WHERE b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId --         AND (b.FirstName LIKE ""J%"" OR b.PhoneNumber LIKE ""%4.%"" --             -- OR EXISTS ( SELECT * FROM Customers C2, Purchases Pur2, Products Pro2 --             --             WHERE C2.CustomerId = Pur2.CustomerId AND Pur2.ProductId = Pro2.ProductId --             --             AND (Pro2.BrandName = ""Apple"" OR Pro2.BrandName = ""Google"") --             --             ) --             ) --     ) -- FROM Customers b, Purchases c, Products a -- WHERE a.BrandName = ""Samsung"" -- GROUP BY a.ProductName, b.FirstName, b.PhoneNumber -- ORDER BY a.ProductName    -- SELECT DISTINCT a.ProductName, (SELECT --     COUNT(*) FROM Customers b, Purchases c, Products a --     WHERE b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId --         AND ((b.FirstName LIKE ""J%"" OR b.PhoneNumber LIKE ""%4"") --             -- OR EXISTS( SELECT a.BrandName FROM Products a --             --             WHERE (a.BrandName = ""Apple"" OR a.BrandName = ""Google"") --             -- ) --         ) --     ) -- FROM Customers b, Purchases c, Products a -- WHERE a.BrandName = ""Samsung"" -- GROUP BY a.ProductName -- ORDER BY a.ProductName    -- SELECT DISTINCT a.ProductName -- FROM Customers b, Purchases c, Products a -- WHERE a.BrandName = ""Samsung"" --         AND (b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId  --             AND (b.FirstName LIKE ""J%"" OR b.PhoneNumber LIKE ""%4"")) --             OR EXISTS( SELECT a.BrandName FROM Products a --                             WHERE (a.BrandName = ""Apple"" OR a.BrandName = ""Google"")) --             -- OR EXISTS (SELECT a.BrandName  --             --     FROM Customers b, Purchases c, Products a --             --     WHERE b.CustomerId = c.CustomerId AND c.ProductId = a.ProductId  --             --         AND (a.BrandName = ""Apple"" OR a.BrandName = ""Google"") --             --     ) -- ORDER BY a.ProductName "
